size,time,label,result
3301,17464,10,TRUE
3401,18086,10,TRUE
3501,18647,10,TRUE
3601,19068,10,TRUE
3701,19604,10,TRUE
3801,20199,10,TRUE
3901,20674,10,TRUE
4001,21202,10,TRUE
4101,21875,10,TRUE
4201,22190,10,TRUE
4301,22694,10,TRUE
4401,23482,10,TRUE
4501,23693,10,TRUE
4601,24285,10,TRUE
4701,24806,10,TRUE
4801,25270,10,TRUE
4901,25910,10,TRUE
5001,26311,10,TRUE
5101,26840,10,TRUE
5201,27471,10,TRUE
5301,27932,10,TRUE
5401,28456,10,TRUE
5501,28941,10,TRUE
5601,29522,10,TRUE
5701,30046,10,TRUE
5801,30587,10,TRUE
5901,31274,10,TRUE
6001,31555,10,TRUE
6101,32044,10,TRUE
6201,32684,10,TRUE
6301,33144,10,TRUE
6401,34246,10,TRUE
6501,34197,10,TRUE
6601,34687,10,TRUE
6701,35297,10,TRUE
6801,35744,10,TRUE
6901,36272,10,TRUE
7001,36716,10,TRUE
7101,37375,10,TRUE
7201,37827,10,TRUE
7301,38345,10,TRUE
7401,38816,10,TRUE
7501,39336,10,TRUE
7601,39866,10,TRUE
7701,40583,10,TRUE
7801,41007,10,TRUE
7901,41368,10,TRUE
8001,41917,10,TRUE
8101,42575,10,TRUE
8201,43013,10,TRUE
8301,43583,10,TRUE
8401,44002,10,TRUE
8501,44581,10,TRUE
8601,45039,10,TRUE
8701,45626,10,TRUE
8801,46112,10,TRUE
8901,46722,10,TRUE
9001,47121,10,TRUE
9101,47663,10,TRUE
9201,48155,10,TRUE
9301,48764,10,TRUE
9401,49228,10,TRUE
9501,50044,10,TRUE
9601,50216,10,TRUE
9701,50717,10,TRUE
9801,51205,10,TRUE
9901,51806,10,TRUE
10000,52316,10,TRUE
1,1518,11,TRUE
101,52791,11,TRUE
201,104587,11,TRUE
301,156452,11,TRUE
401,207559,11,TRUE
501,259395,11,TRUE
601,311067,11,TRUE
701,363178,11,TRUE
801,414967,11,TRUE
901,466178,11,TRUE
1001,517121,11,TRUE
1101,568606,11,TRUE
1201,620548,11,TRUE
1301,671676,11,TRUE
1401,724020,11,TRUE
1501,775685,11,TRUE
1601,826525,11,TRUE
1701,877242,11,TRUE
1801,929111,11,TRUE
1901,980768,11,TRUE
2001,1033414,11,TRUE
2101,1085629,11,TRUE
2201,1133885,11,TRUE
2301,1185856,11,TRUE
2401,1238402,11,TRUE
2501,1289638,11,TRUE
2601,1342560,11,TRUE
2701,1392893,11,TRUE
2801,1443706,11,TRUE
2901,1496230,11,TRUE
3001,1554183,11,TRUE
3101,1598336,11,TRUE
3201,1648607,11,TRUE
3301,1703037,11,TRUE
3401,1752658,11,TRUE
3501,1811501,11,TRUE
3601,1853643,11,TRUE
3701,1908335,11,TRUE
3801,1959414,11,TRUE
3901,2029408,11,TRUE
4001,2071720,11,TRUE
4101,2114479,11,TRUE
4201,2173880,11,TRUE
4301,2226498,11,TRUE
4401,2275561,11,TRUE
4501,2326787,11,TRUE
4601,2395773,11,TRUE
4701,2440993,11,TRUE
4801,2497881,11,TRUE
4901,2550472,11,TRUE
5001,2599182,11,TRUE
5101,2650673,11,TRUE
5201,2701033,11,TRUE
5301,2753045,11,TRUE
5401,2807475,11,TRUE
5501,2862321,11,TRUE
5601,2907846,11,TRUE
5701,2965118,11,TRUE
5801,3011981,11,TRUE
5901,3066838,11,TRUE
6001,3112800,11,TRUE
6101,3177107,11,TRUE
6201,3220004,11,TRUE
6301,3272200,11,TRUE
6401,3324569,11,TRUE
6501,3373821,11,TRUE
6601,3442457,11,TRUE
6701,3485778,11,TRUE
6801,3530828,11,TRUE
6901,3578981,11,TRUE
7001,3639927,11,TRUE
7101,3691369,11,TRUE
7201,3744430,11,TRUE
7301,3788066,11,TRUE
7401,3840519,11,TRUE
7501,3899115,11,TRUE
7601,3942167,11,TRUE
7701,4001271,11,TRUE
7801,4057346,11,TRUE
7901,4107452,11,TRUE
8001,4150912,11,TRUE
8101,4202251,11,TRUE
8201,4253768,11,TRUE
8301,4312437,11,TRUE
8401,4377659,11,TRUE
8501,4413697,11,TRUE
8601,4462179,11,TRUE
8701,4515667,11,TRUE
8801,4564145,11,TRUE
8901,4622048,11,TRUE
9001,4669797,11,TRUE
9101,4722912,11,TRUE
9201,4770321,11,TRUE
9301,4821329,11,TRUE
9401,4897109,11,TRUE
9501,4924072,11,TRUE
9601,4976631,11,TRUE
9701,5036136,11,TRUE
9801,5077984,11,TRUE
9901,5131623,11,TRUE
10000,5193238,11,TRUE
1,1505,12,TRUE
101,52786,12,TRUE
201,105099,12,TRUE
301,156010,12,TRUE
401,207780,12,TRUE
501,259623,12,TRUE
601,310054,12,TRUE
701,362172,12,TRUE
801,413905,12,TRUE
901,464454,12,TRUE
1001,516247,12,TRUE
1101,568173,12,TRUE
1201,619023,12,TRUE
1301,671383,12,TRUE
1401,721238,12,TRUE
1501,772613,12,TRUE
1601,825262,12,TRUE
1701,877075,12,TRUE
1801,927413,12,TRUE
1901,983250,12,TRUE
2001,1029767,12,TRUE
2101,1082645,12,TRUE
2201,1133267,12,TRUE
2301,1186623,12,TRUE
2401,1236206,12,TRUE
2501,1287049,12,TRUE
2601,1339036,12,TRUE
2701,1389902,12,TRUE
2801,1441392,12,TRUE
2901,1495949,12,TRUE
3001,1552588,12,TRUE
3101,1598494,12,TRUE
3201,1647884,12,TRUE
3301,1698286,12,TRUE
3401,1754018,12,TRUE
3501,1813741,12,TRUE
3601,1853870,12,TRUE
3701,1910872,12,TRUE
3801,1976751,12,TRUE
3901,2021998,12,TRUE
4001,2066292,12,TRUE
4101,2131090,12,TRUE
4201,2171743,12,TRUE
4301,2216360,12,TRUE
4401,2290702,12,TRUE
4501,2341338,12,TRUE
4601,2392838,12,TRUE
4701,2443012,12,TRUE
4801,2492383,12,TRUE
4901,2544136,12,TRUE
5001,2597998,12,TRUE
5101,2652881,12,TRUE
5201,2704331,12,TRUE
5301,2756795,12,TRUE
5401,2805154,12,TRUE
5501,2858121,12,TRUE
5601,2907315,12,TRUE
5701,2961142,12,TRUE
5801,3013748,12,TRUE
5901,3067402,12,TRUE
6001,3112051,12,TRUE
6101,3167104,12,TRUE
6201,3218492,12,TRUE
6301,3272469,12,TRUE
6401,3323278,12,TRUE
6501,3372490,12,TRUE
6601,3425638,12,TRUE
6701,3477746,12,TRUE
6801,3529220,12,TRUE
6901,3581815,12,TRUE
7001,3634634,12,TRUE
7101,3689114,12,TRUE
7201,3736482,12,TRUE
7301,3791597,12,TRUE
7401,3845195,12,TRUE
7501,3890187,12,TRUE
7601,3940183,12,TRUE
7701,4002081,12,TRUE
7801,4047083,12,TRUE
7901,4095679,12,TRUE
8001,4153376,12,TRUE
8101,4200791,12,TRUE
8201,4252112,12,TRUE
8301,4308534,12,TRUE
8401,4354651,12,TRUE
8501,4407059,12,TRUE
8601,4467527,12,TRUE
8701,4513735,12,TRUE
8801,4564462,12,TRUE
8901,4623194,12,TRUE
9001,4667649,12,TRUE
9101,4725060,12,TRUE
9201,4774355,12,TRUE
9301,4824574,12,TRUE
9401,4872064,12,TRUE
9501,4926021,12,TRUE
9601,4976597,12,TRUE
9701,5035884,12,TRUE
9801,5081204,12,TRUE
9901,5132129,12,TRUE
10000,5185926,12,TRUE
1,1017,13,TRUE
101,1029,13,TRUE
201,1070,13,TRUE
301,1072,13,TRUE
401,1095,13,TRUE
501,1131,13,TRUE
601,1146,13,TRUE
701,1159,13,TRUE
801,1223,13,TRUE
901,1216,13,TRUE
1001,1235,13,TRUE
1101,1280,13,TRUE
1201,1284,13,TRUE
1301,1302,13,TRUE
1401,1361,13,TRUE
1501,1402,13,TRUE
1601,1379,13,TRUE
1701,1422,13,TRUE
1801,1471,13,TRUE
1901,1449,13,TRUE
2001,1506,13,TRUE
2101,1500,13,TRUE
2201,1532,13,TRUE
2301,1616,13,TRUE
2401,1600,13,TRUE
2501,1606,13,TRUE
2601,1651,13,TRUE
2701,1641,13,TRUE
2801,1667,13,TRUE
2901,1722,13,TRUE
3001,1718,13,TRUE
3101,1731,13,TRUE
3201,1790,13,TRUE
3301,1795,13,TRUE
3401,1817,13,TRUE
3501,1869,13,TRUE
3601,1868,13,TRUE
3701,1888,13,TRUE
3801,1982,13,TRUE
3901,1933,13,TRUE
4001,1960,13,TRUE
4101,2009,13,TRUE
4201,2008,13,TRUE
4301,2026,13,TRUE
4401,2084,13,TRUE
4501,2118,13,TRUE
4601,2096,13,TRUE
4701,2140,13,TRUE
4801,2143,13,TRUE
4901,2160,13,TRUE
5001,2217,13,TRUE
5101,2223,13,TRUE
5201,2239,13,TRUE
5301,2296,13,TRUE
5401,2296,13,TRUE
5501,2319,13,TRUE
5601,2366,13,TRUE
5701,2398,13,TRUE
5801,2385,13,TRUE
5901,2444,13,TRUE
6001,2467,13,TRUE
6101,2455,13,TRUE
6201,2553,13,TRUE
6301,2515,13,TRUE
6401,2524,13,TRUE
6501,2579,13,TRUE
6601,2580,13,TRUE
6701,2592,13,TRUE
6801,2651,13,TRUE
6901,2660,13,TRUE
7001,2664,13,TRUE
7101,2718,13,TRUE
7201,2745,13,TRUE
7301,2769,13,TRUE
7401,2800,13,TRUE
7501,2794,13,TRUE
7601,2800,13,TRUE
7701,2901,13,TRUE
7801,2853,13,TRUE
7901,2883,13,TRUE
8001,2937,13,TRUE
8101,2934,13,TRUE
8201,2972,13,TRUE
8301,3061,13,TRUE
8401,3005,13,TRUE
8501,3020,13,TRUE
8601,3088,13,TRUE
8701,3091,13,TRUE
8801,3097,13,TRUE
8901,3156,13,TRUE
9001,3142,13,TRUE
9101,3168,13,TRUE
9201,3228,13,TRUE
9301,3271,13,TRUE
9401,3234,13,TRUE
9501,3300,13,TRUE
9601,3302,13,TRUE
9701,3307,13,TRUE
9801,3381,13,TRUE
9901,3367,13,TRUE
10000,3388,13,TRUE
1,1497,14,TRUE
101,52873,14,TRUE
201,104787,14,TRUE
301,156609,14,TRUE
401,208266,14,TRUE
501,259927,14,TRUE
601,310590,14,TRUE
701,362845,14,TRUE
801,413792,14,TRUE
901,465352,14,TRUE
1001,517713,14,TRUE
1101,568459,14,TRUE
1201,620306,14,TRUE
1301,671874,14,TRUE
1401,722523,14,TRUE
1501,775565,14,TRUE
1601,825496,14,TRUE
1701,878680,14,TRUE
1801,928108,14,TRUE
1901,981191,14,TRUE
2001,1031802,14,TRUE
2101,1083476,14,TRUE
2201,1136180,14,TRUE
2301,1189058,14,TRUE
2401,1237689,14,TRUE
2501,1287903,14,TRUE
2601,1340482,14,TRUE
2701,1390779,14,TRUE
2801,1444799,14,TRUE
2901,1498441,14,TRUE
3001,1553374,14,TRUE
3101,1596489,14,TRUE
3201,1646719,14,TRUE
3301,1700725,14,TRUE
3401,1751724,14,TRUE
3501,1815581,14,TRUE
3601,1854030,14,TRUE
3701,1907494,14,TRUE
3801,1959111,14,TRUE
3901,2027873,14,TRUE
4001,2072027,14,TRUE
4101,2117958,14,TRUE
4201,2172835,14,TRUE
4301,2221298,14,TRUE
4401,2275573,14,TRUE
4501,2322447,14,TRUE
4601,2399446,14,TRUE
4701,2442672,14,TRUE
4801,2492326,14,TRUE
4901,2554528,14,TRUE
5001,2596566,14,TRUE
5101,2659560,14,TRUE
5201,2703534,14,TRUE
5301,2761456,14,TRUE
5401,2804545,14,TRUE
5501,2855619,14,TRUE
5601,2912867,14,TRUE
5701,2959629,14,TRUE
5801,3009467,14,TRUE
5901,3062022,14,TRUE
6001,3113568,14,TRUE
6101,3172408,14,TRUE
6201,3217747,14,TRUE
6301,3275639,14,TRUE
6401,3327621,14,TRUE
6501,3372325,14,TRUE
6601,3422416,14,TRUE
6701,3477096,14,TRUE
6801,3532735,14,TRUE
6901,3598829,14,TRUE
7001,3631561,14,TRUE
7101,3685007,14,TRUE
7201,3737141,14,TRUE
7301,3786206,14,TRUE
7401,3840961,14,TRUE
7501,3894533,14,TRUE
7601,3940886,14,TRUE
7701,3994780,14,TRUE
7801,4045331,14,TRUE
7901,4095866,14,TRUE
8001,4153280,14,TRUE
8101,4207093,14,TRUE
8201,4253115,14,TRUE
8301,4304079,14,TRUE
8401,4354711,14,TRUE
8501,4414675,14,TRUE
8601,4467946,14,TRUE
8701,4535575,14,TRUE
8801,4564424,14,TRUE
8901,4613756,14,TRUE
9001,4666325,14,TRUE
9101,4716758,14,TRUE
9201,4769586,14,TRUE
9301,4831647,14,TRUE
9401,4873040,14,TRUE
9501,4924714,14,TRUE
9601,4977003,14,TRUE
9701,5033149,14,TRUE
9801,5081875,14,TRUE
9901,5131672,14,TRUE
10000,5194688,14,TRUE
1,1013,15,TRUE
101,1073,15,TRUE
201,1108,15,TRUE
301,1140,15,TRUE
401,1222,15,TRUE
501,1240,15,TRUE
601,1283,15,TRUE
701,1366,15,TRUE
801,1378,15,TRUE
901,1439,15,TRUE
1001,1504,15,TRUE
1101,1536,15,TRUE
1201,1566,15,TRUE
1301,1644,15,TRUE
1401,1680,15,TRUE
1501,1728,15,TRUE
1601,1792,15,TRUE
1701,1817,15,TRUE
1801,1853,15,TRUE
1901,1972,15,TRUE
2001,1960,15,TRUE
2101,2021,15,TRUE
2201,2088,15,TRUE
2301,2114,15,TRUE
2401,2148,15,TRUE
2501,2228,15,TRUE
2601,2273,15,TRUE
2701,2291,15,TRUE
2801,2374,15,TRUE
2901,2392,15,TRUE
3001,2436,15,TRUE
3101,2511,15,TRUE
3201,2549,15,TRUE
3301,2573,15,TRUE
3401,2646,15,TRUE
3501,2708,15,TRUE
3601,2722,15,TRUE
3701,2835,15,TRUE
3801,2850,15,TRUE
3901,2864,15,TRUE
4001,2946,15,TRUE
4101,2966,15,TRUE
4201,3000,15,TRUE
4301,3088,15,TRUE
4401,3102,15,TRUE
4501,3154,15,TRUE
4601,3233,15,TRUE
4701,3248,15,TRUE
4801,3288,15,TRUE
4901,3378,15,TRUE
5001,3389,15,TRUE
5101,3467,15,TRUE
5201,3555,15,TRUE
5301,3539,15,TRUE
5401,3572,15,TRUE
5501,3669,15,TRUE
5601,3725,15,TRUE
5701,3722,15,TRUE
5801,3813,15,TRUE
5901,3828,15,TRUE
6001,3865,15,TRUE
6101,3956,15,TRUE
6201,3988,15,TRUE
6301,4002,15,TRUE
6401,4091,15,TRUE
6501,4111,15,TRUE
6601,4157,15,TRUE
6701,4241,15,TRUE
6801,4248,15,TRUE
6901,4291,15,TRUE
7001,4418,15,TRUE
7101,4421,15,TRUE
7201,4467,15,TRUE
7301,4527,15,TRUE
7401,4542,15,TRUE
7501,4581,15,TRUE
7601,4672,15,TRUE
7701,4701,15,TRUE
7801,4751,15,TRUE
7901,4819,15,TRUE
8001,4828,15,TRUE
8101,4862,15,TRUE
8201,4981,15,TRUE
8301,4976,15,TRUE
8401,5008,15,TRUE
8501,5134,15,TRUE
8601,5122,15,TRUE
8701,5191,15,TRUE
8801,5245,15,TRUE
8901,5263,15,TRUE
9001,5293,15,TRUE
9101,5397,15,TRUE
9201,5449,15,TRUE
9301,5480,15,TRUE
9401,5550,15,TRUE
9501,5544,15,TRUE
9601,5586,15,TRUE
9701,5678,15,TRUE
9801,5683,15,TRUE
9901,5764,15,TRUE
10000,5825,15,TRUE
1,1483,16,TRUE
101,52656,16,TRUE
201,104295,16,TRUE
301,156090,16,TRUE
401,207876,16,TRUE
501,259402,16,TRUE
601,310714,16,TRUE
701,362621,16,TRUE
801,413761,16,TRUE
901,465294,16,TRUE
1001,517539,16,TRUE
1101,570884,16,TRUE
1201,619740,16,TRUE
1301,671107,16,TRUE
1401,722547,16,TRUE
1501,773815,16,TRUE
1601,826767,16,TRUE
1701,878145,16,TRUE
1801,927969,16,TRUE
1901,979751,16,TRUE
2001,1031593,16,TRUE
2101,1086885,16,TRUE
2201,1136278,16,TRUE
2301,1185468,16,TRUE
2401,1239765,16,TRUE
2501,1288465,16,TRUE
2601,1340886,16,TRUE
2701,1393819,16,TRUE
2801,1442910,16,TRUE
2901,1498509,16,TRUE
3001,1554972,16,TRUE
3101,1595650,16,TRUE
3201,1647549,16,TRUE
3301,1701542,16,TRUE
3401,1751387,16,TRUE
3501,1810356,16,TRUE
3601,1855658,16,TRUE
3701,1906591,16,TRUE
3801,1977554,16,TRUE
3901,2022579,16,TRUE
4001,2061129,16,TRUE
4101,2131041,16,TRUE
4201,2173714,16,TRUE
4301,2219224,16,TRUE
4401,2275500,16,TRUE
4501,2338901,16,TRUE
4601,2378658,16,TRUE
4701,2428495,16,TRUE
4801,2497507,16,TRUE
4901,2550376,16,TRUE
5001,2596186,16,TRUE
5101,2650411,16,TRUE
5201,2699812,16,TRUE
5301,2752161,16,TRUE
5401,2805391,16,TRUE
5501,2860672,16,TRUE
5601,2911336,16,TRUE
5701,2963157,16,TRUE
5801,3010102,16,TRUE
5901,3061802,16,TRUE
6001,3112347,16,TRUE
6101,3171724,16,TRUE
6201,3221638,16,TRUE
6301,3276559,16,TRUE
6401,3321263,16,TRUE
6501,3375210,16,TRUE
6601,3424973,16,TRUE
6701,3481944,16,TRUE
6801,3533947,16,TRUE
6901,3580136,16,TRUE
7001,3631120,16,TRUE
7101,3681931,16,TRUE
7201,3737087,16,TRUE
7301,3790136,16,TRUE
7401,3839259,16,TRUE
7501,3896483,16,TRUE
7601,3940530,16,TRUE
7701,3993724,16,TRUE
7801,4046770,16,TRUE
7901,4096859,16,TRUE
8001,4155805,16,TRUE
8101,4201255,16,TRUE
8201,4251331,16,TRUE
8301,4307655,16,TRUE
8401,4354979,16,TRUE
8501,4419351,16,TRUE
8601,4461248,16,TRUE
8701,4518714,16,TRUE
8801,4565710,16,TRUE
8901,4620683,16,TRUE
9001,4676563,16,TRUE
9101,4717101,16,TRUE
9201,4780908,16,TRUE
9301,4840403,16,TRUE
9401,4883353,16,TRUE
9501,4934999,16,TRUE
9601,4989338,16,TRUE
9701,5030313,16,TRUE
9801,5091866,16,TRUE
9901,5132704,16,TRUE
10000,5205297,16,TRUE
1,1529,17,TRUE
101,52813,17,TRUE
201,104611,17,TRUE
301,156181,17,TRUE
401,208072,17,TRUE
501,259587,17,TRUE
601,310511,17,TRUE
701,362341,17,TRUE
801,413233,17,TRUE
901,464883,17,TRUE
1001,516068,17,TRUE
1101,568676,17,TRUE
1201,618775,17,TRUE
1301,670456,17,TRUE
1401,722074,17,TRUE
1501,773089,17,TRUE
1601,823925,17,TRUE
1701,881855,17,TRUE
1801,928607,17,TRUE
1901,980252,17,TRUE
2001,1030704,17,TRUE
2101,1083092,17,TRUE
2201,1133830,17,TRUE
2301,1183791,17,TRUE
2401,1235900,17,TRUE
2501,1289598,17,TRUE
2601,1339194,17,TRUE
2701,1390602,17,TRUE
2801,1441439,17,TRUE
2901,1494342,17,TRUE
3001,1555263,17,TRUE
3101,1599894,17,TRUE
3201,1648301,17,TRUE
3301,1699853,17,TRUE
3401,1753380,17,TRUE
3501,1814813,17,TRUE
3601,1854821,17,TRUE
3701,1908791,17,TRUE
3801,1960217,17,TRUE
3901,2029829,17,TRUE
4001,2072032,17,TRUE
4101,2112982,17,TRUE
4201,2176376,17,TRUE
4301,2222679,17,TRUE
4401,2276459,17,TRUE
4501,2323474,17,TRUE
4601,2395337,17,TRUE
4701,2442932,17,TRUE
4801,2493037,17,TRUE
4901,2549176,17,TRUE
5001,2598987,17,TRUE
5101,2649142,17,TRUE
5201,2702903,17,TRUE
5301,2754035,17,TRUE
5401,2818235,17,TRUE
5501,2858619,17,TRUE
5601,2908950,17,TRUE
5701,2965637,17,TRUE
5801,3013017,17,TRUE
5901,3069140,17,TRUE
6001,3116608,17,TRUE
6101,3166477,17,TRUE
6201,3220344,17,TRUE
6301,3271902,17,TRUE
6401,3323722,17,TRUE
6501,3377915,17,TRUE
6601,3428190,17,TRUE
6701,3476228,17,TRUE
6801,3530340,17,TRUE
6901,3590468,17,TRUE
7001,3633082,17,TRUE
7101,3688382,17,TRUE
7201,3743335,17,TRUE
7301,3789376,17,TRUE
7401,3841432,17,TRUE
7501,3892664,17,TRUE
7601,3947776,17,TRUE
7701,3996541,17,TRUE
7801,4048316,17,TRUE
7901,4122796,17,TRUE
8001,4151902,17,TRUE
8101,4202400,17,TRUE
8201,4254651,17,TRUE
8301,4306049,17,TRUE
8401,4356134,17,TRUE
8501,4413026,17,TRUE
8601,4456993,17,TRUE
8701,4519647,17,TRUE
8801,4572762,17,TRUE
8901,4614127,17,TRUE
9001,4672056,17,TRUE
9101,4716113,17,TRUE
9201,4771627,17,TRUE
9301,4821483,17,TRUE
9401,4880643,17,TRUE
9501,4924663,17,TRUE
9601,4979250,17,TRUE
9701,5034249,17,TRUE
9801,5080797,17,TRUE
9901,5140123,17,TRUE
10000,5193908,17,TRUE
1,1515,18,TRUE
101,52848,18,TRUE
201,104558,18,TRUE
301,156405,18,TRUE
401,207899,18,TRUE
501,259728,18,TRUE
601,310548,18,TRUE
701,362711,18,TRUE
801,413736,18,TRUE
901,465916,18,TRUE
1001,517632,18,TRUE
1101,568307,18,TRUE
1201,620071,18,TRUE
1301,670902,18,TRUE
1401,722742,18,TRUE
1501,775316,18,TRUE
1601,826107,18,TRUE
1701,879232,18,TRUE
1801,928217,18,TRUE
1901,980150,18,TRUE
2001,1031825,18,TRUE
2101,1084095,18,TRUE
2201,1134437,18,TRUE
2301,1185869,18,TRUE
2401,1237824,18,TRUE
2501,1290294,18,TRUE
2601,1340965,18,TRUE
2701,1391735,18,TRUE
2801,1443362,18,TRUE
2901,1497485,18,TRUE
3001,1553109,18,TRUE
3101,1597642,18,TRUE
3201,1647308,18,TRUE
3301,1698824,18,TRUE
3401,1751604,18,TRUE
3501,1811008,18,TRUE
3601,1852350,18,TRUE
3701,1909777,18,TRUE
3801,1976530,18,TRUE
3901,2019178,18,TRUE
4001,2062411,18,TRUE
4101,2131592,18,TRUE
4201,2173305,18,TRUE
4301,2228242,18,TRUE
4401,2290400,18,TRUE
4501,2335636,18,TRUE
4601,2390447,18,TRUE
4701,2441149,18,TRUE
4801,2493764,18,TRUE
4901,2549734,18,TRUE
5001,2601104,18,TRUE
5101,2649114,18,TRUE
5201,2696901,18,TRUE
5301,2756485,18,TRUE
5401,2803816,18,TRUE
5501,2860959,18,TRUE
5601,2911103,18,TRUE
5701,2957920,18,TRUE
5801,3010502,18,TRUE
5901,3061265,18,TRUE
6001,3116552,18,TRUE
6101,3182115,18,TRUE
6201,3218137,18,TRUE
6301,3269796,18,TRUE
6401,3322799,18,TRUE
6501,3377987,18,TRUE
6601,3429592,18,TRUE
6701,3487836,18,TRUE
6801,3529381,18,TRUE
6901,3588365,18,TRUE
7001,3632169,18,TRUE
7101,3692856,18,TRUE
7201,3751526,18,TRUE
7301,3852499,18,TRUE
7401,3841642,18,TRUE
7501,3909869,18,TRUE
7601,3949212,18,TRUE
7701,4016518,18,TRUE
7801,4058974,18,TRUE
7901,4104779,18,TRUE
8001,4181307,18,TRUE
8101,4214140,18,TRUE
8201,4274534,18,TRUE
8301,4320611,18,TRUE
8401,4365666,18,TRUE
8501,4412367,18,TRUE
8601,4468302,18,TRUE
8701,4520065,18,TRUE
8801,4572002,18,TRUE
8901,4631782,18,TRUE
9001,4672281,18,TRUE
9101,4731267,18,TRUE
9201,4780820,18,TRUE
9301,4830917,18,TRUE
9401,4882921,18,TRUE
9501,4929826,18,TRUE
9601,4986155,18,TRUE
9701,5041816,18,TRUE
9801,5088701,18,TRUE
9901,5140476,18,TRUE
10000,5190178,18,TRUE
1,1030,19,TRUE
101,1499,19,TRUE
201,1982,19,TRUE
301,2448,19,TRUE
401,2926,19,TRUE
501,3409,19,TRUE
601,3883,19,TRUE
701,4390,19,TRUE
801,4905,19,TRUE
901,5400,19,TRUE
1001,5917,19,TRUE
1101,6430,19,TRUE
1201,6910,19,TRUE
1301,7490,19,TRUE
1401,7995,19,TRUE
1501,8470,19,TRUE
1601,9002,19,TRUE
1701,9477,19,TRUE
1801,9978,19,TRUE
1901,10519,19,TRUE
2001,11044,19,TRUE
2101,11612,19,TRUE
2201,12104,19,TRUE
2301,12597,19,TRUE
2401,13081,19,TRUE
2501,13696,19,TRUE
2601,14158,19,TRUE
2701,14751,19,TRUE
2801,15232,19,TRUE
2901,15776,19,TRUE
3001,16318,19,TRUE
3101,16880,19,TRUE
3201,17463,19,TRUE
3301,17843,19,TRUE
3401,18415,19,TRUE
3501,18916,19,TRUE
3601,19435,19,TRUE
3701,20063,19,TRUE
3801,20573,19,TRUE
3901,21064,19,TRUE
4001,21498,19,TRUE
4101,22063,19,TRUE
4201,22654,19,TRUE
4301,23094,19,TRUE
4401,23583,19,TRUE
4501,23996,19,TRUE
4601,24569,19,TRUE
4701,25163,19,TRUE
4801,25633,19,TRUE
4901,26219,19,TRUE
5001,26749,19,TRUE
5101,27158,19,TRUE
5201,27650,19,TRUE
5301,28242,19,TRUE
5401,28687,19,TRUE
5501,29283,19,TRUE
5601,29727,19,TRUE
5701,30215,19,TRUE
5801,30804,19,TRUE
5901,31302,19,TRUE
6001,31843,19,TRUE
6101,32320,19,TRUE
6201,32918,19,TRUE
6301,33442,19,TRUE
6401,33934,19,TRUE
6501,34497,19,TRUE
6601,35026,19,TRUE
6701,35666,19,TRUE
6801,36031,19,TRUE
6901,36512,19,TRUE
7001,37041,19,TRUE
7101,37537,19,TRUE
7201,38165,19,TRUE
7301,38666,19,TRUE
7401,39195,19,TRUE
7501,39568,19,TRUE
7601,40250,19,TRUE
7701,40691,19,TRUE
7801,41211,19,TRUE
7901,41784,19,TRUE
8001,42195,19,TRUE
8101,42661,19,TRUE
8201,43374,19,TRUE
8301,43708,19,TRUE
8401,44306,19,TRUE
8501,44856,19,TRUE
8601,45434,19,TRUE
8701,45850,19,TRUE
8801,46432,19,TRUE
8901,46932,19,TRUE
9001,47375,19,TRUE
9101,48000,19,TRUE
9201,48397,19,TRUE
9301,48931,19,TRUE
9401,49613,19,TRUE
9501,50163,19,TRUE
9601,50471,19,TRUE
9701,51073,19,TRUE
9801,51549,19,TRUE
9901,52157,19,TRUE
10000,52655,19,TRUE
